iteration,exp4,exp5,exp6,exp7,exp8,exp9,exp10
317,0.00595797,0.008957691,0.01245538,0.015438962,0.018134553,0.020705987,0.022360403
318,0.005958586,0.008958645,0.012456635,0.015440423,0.018136152,0.020707706,0.022362174
319,0.005959202,0.008959599,0.012457889,0.015441883,0.018137752,0.020709425,0.022363946
320,0.005959819,0.008960553,0.012459144,0.015443344,0.018139352,0.020711144,0.022365717
321,0.005960435,0.008961507,0.012460398,0.015444805,0.018140952,0.020712864,0.022367488
322,0.005961051,0.008962461,0.012461652,0.015446265,0.018142552,0.020714583,0.022369259
323,0.005961667,0.008963415,0.012462907,0.015447726,0.018144151,0.020716302,0.02237103
324,0.005962283,0.00896437,0.012464161,0.015449186,0.018145751,0.020718021,0.022372801
325,0.005962899,0.008965324,0.012465416,0.015450647,0.018147351,0.020719741,0.022374572
326,0.005963515,0.008966279,0.012466671,0.015452108,0.018148951,0.02072146,0.022376343
327,0.005964132,0.008967233,0.012467925,0.015453569,0.018150551,0.020723179,0.022378115
328,0.005964748,0.008968188,0.01246918,0.015455029,0.018152151,0.020724898,0.022379886
329,0.005965364,0.008969142,0.012470435,0.01545649,0.018153751,0.020726618,0.022381657
330,0.005965981,0.008970096,0.012471689,0.01545795,0.018155351,0.020728337,0.022383428
331,0.005966597,0.008971051,0.012472944,0.015459411,0.018156951,0.020730056,0.022385199
332,0.005967213,0.008972005,0.012474198,0.015460872,0.01815855,0.020731775,0.02238697
333,0.00596783,0.00897296,0.012475453,0.015462333,0.01816015,0.020733494,0.022388741
334,0.005968446,0.008973915,0.012476708,0.015463793,0.01816175,0.020735213,0.022390512
335,0.005969063,0.008974869,0.012477963,0.015465254,0.01816335,0.020736933,0.022392283
336,0.005969679,0.008975824,0.012479217,0.015466715,0.01816495,0.020738652,0.022394054
337,0.005970296,0.008976779,0.012480472,0.015468176,0.01816655,0.020740371,0.022395825
338,0.005970912,0.008977733,0.012481727,0.015469637,0.01816815,0.02074209,0.022397596
339,0.005971529,0.008978688,0.012482982,0.015471098,0.01816975,0.020743809,0.022399367
340,0.005972145,0.008979643,0.012484237,0.015472558,0.01817135,0.020745529,0.022401138
341,0.005972762,0.008980597,0.012485492,0.015474019,0.01817295,0.020747248,0.022402909
342,0.005973379,0.008981553,0.012486747,0.015475481,0.01817455,0.020748967,0.02240468
343,0.005973995,0.008982508,0.012488002,0.015476942,0.01817615,0.020750687,0.022406452
344,0.005974612,0.008983463,0.012489257,0.015478403,0.01817775,0.020752406,0.022408223
345,0.005975229,0.008984418,0.012490513,0.015479864,0.018179351,0.020754126,0.022409994
346,0.005975846,0.008985373,0.012491768,0.015481325,0.018180951,0.020755845,0.022411765
347,0.005976462,0.008986328,0.012493023,0.015482787,0.018182551,0.020757565,0.022413537
348,0.005977079,0.008987283,0.012494279,0.015484248,0.018184152,0.020759284,0.022415308
349,0.005977696,0.008988239,0.012495534,0.015485709,0.018185752,0.020761004,0.022417079
350,0.005978313,0.008989194,0.01249679,0.01548717,0.018187352,0.020762723,0.02241885
351,0.00597893,0.008990149,0.012498045,0.015488632,0.018188953,0.020764443,0.022420622
352,0.005979547,0.008991105,0.012499301,0.015490093,0.018190553,0.020766162,0.022422393
353,0.005980163,0.008992061,0.012500557,0.015491555,0.018192154,0.020767882,0.022424165
354,0.00598078,0.008993016,0.012501812,0.015493017,0.018193754,0.020769602,0.022425936
355,0.005981397,0.008993972,0.012503068,0.015494478,0.018195355,0.020771321,0.022427708
356,0.005982014,0.008994928,0.012504324,0.01549594,0.018196956,0.020773041,0.022429479
357,0.005982631,0.008995884,0.01250558,0.015497402,0.018198556,0.020774761,0.022431251
358,0.005983248,0.00899684,0.012506836,0.015498863,0.018200157,0.020776481,0.022433022
359,0.005983866,0.008997796,0.012508092,0.015500325,0.018201758,0.020778201,0.022434794
360,0.005984483,0.008998752,0.012509348,0.015501787,0.018203359,0.020779921,0.022436566
361,0.0059851,0.008999708,0.012510604,0.015503249,0.01820496,0.020781641,0.022438337
362,0.005985717,0.009000664,0.01251186,0.015504711,0.01820656,0.02078336,0.022440109
363,0.005986334,0.00900162,0.012513116,0.015506172,0.018208161,0.02078508,0.02244188
364,0.005986951,0.009002576,0.012514372,0.015507634,0.018209762,0.0207868,0.022443652
365,0.005987569,0.009003533,0.012515628,0.015509096,0.018211363,0.02078852,0.022445424
366,0.005988186,0.009004489,0.012516884,0.015510558,0.018212963,0.02079024,0.022447195
367,0.005988803,0.009005445,0.01251814,0.01551202,0.018214564,0.02079196,0.022448967
368,0.005989421,0.009006402,0.012519396,0.015513482,0.018216165,0.020793679,0.022450738
369,0.005990038,0.009007358,0.012520653,0.015514944,0.018217766,0.020795399,0.02245251
370,0.005990656,0.009008315,0.012521909,0.015516406,0.018219367,0.020797119,0.022454282
371,0.005991273,0.009009271,0.012523166,0.015517868,0.018220968,0.02079884,0.022456053
372,0.005991891,0.009010228,0.012524422,0.01551933,0.018222569,0.02080056,0.022457825
373,0.005992508,0.009011184,0.012525678,0.015520792,0.01822417,0.020802279,0.022459597
374,0.005993125,0.009012141,0.012526934,0.015522254,0.018225771,0.020803999,0.022461368
375,0.005993743,0.009013097,0.012528191,0.015523716,0.018227372,0.020805719,0.02246314
376,0.00599436,0.009014054,0.012529447,0.015525178,0.018228973,0.020807439,0.022464911
377,0.005994978,0.00901501,0.012530703,0.01552664,0.018230573,0.020809159,0.022466683
378,0.005995595,0.009015967,0.01253196,0.015528102,0.018232174,0.020810878,0.022468454
379,0.005996213,0.009016923,0.012533216,0.015529564,0.018233775,0.020812598,0.022470225
380,0.00599683,0.00901788,0.012534472,0.015531026,0.018235376,0.020814318,0.022471997
381,0.005997448,0.009018836,0.012535729,0.015532488,0.018236977,0.020816038,0.022473768
382,0.005998065,0.009019793,0.012536985,0.01553395,0.018238578,0.020817758,0.02247554
383,0.005998683,0.00902075,0.012538242,0.015535412,0.018240179,0.020819478,0.022477312
384,0.005999301,0.009021707,0.012539498,0.015536874,0.01824178,0.020821198,0.022479083
385,0.005999918,0.009022663,0.012540755,0.015538336,0.018243381,0.020822917,0.022480855
386,0.006000536,0.00902362,0.012542012,0.015539799,0.018244982,0.020824638,0.022482627
387,0.006001154,0.009024578,0.012543269,0.015541261,0.018246583,0.020826358,0.022484398
388,0.006001772,0.009025535,0.012544526,0.015542724,0.018248184,0.020828078,0.02248617
389,0.006002389,0.009026492,0.012545782,0.015544186,0.018249786,0.020829798,0.022487942
390,0.006003007,0.009027449,0.012547039,0.015545648,0.018251387,0.020831518,0.022489714
391,0.006003625,0.009028406,0.012548296,0.015547111,0.018252988,0.020833238,0.022491485
392,0.006004243,0.009029364,0.012549553,0.015548573,0.018254589,0.020834958,0.022493257
393,0.006004861,0.009030321,0.01255081,0.015550036,0.018256191,0.020836678,0.022495029
394,0.006005479,0.009031278,0.012552067,0.015551498,0.018257792,0.020838398,0.0224968
395,0.006006096,0.009032235,0.012553324,0.01555296,0.018259393,0.020840118,0.022498572
396,0.006006714,0.009033192,0.012554581,0.015554422,0.018260994,0.020841838,0.022500344
397,0.006007332,0.00903415,0.012555838,0.015555885,0.018262595,0.020843558,0.022502115
398,0.00600795,0.009035107,0.012557095,0.015557348,0.018264197,0.020845279,0.022503887
399,0.006008568,0.009036065,0.012558352,0.015558811,0.018265798,0.020846999,0.022505659
400,0.006009186,0.009037022,0.012559609,0.015560273,0.0182674,0.020848719,0.022507431
401,0.006009804,0.00903798,0.012560866,0.015561736,0.018269001,0.02085044,0.022509203
402,0.006010421,0.009038938,0.012562123,0.015563199,0.018270603,0.02085216,0.022510975
403,0.00601104,0.009039895,0.01256338,0.015564662,0.018272204,0.02085388,0.022512747
404,0.006011658,0.009040853,0.012564638,0.015566125,0.018273806,0.020855601,0.022514519
405,0.006012276,0.009041811,0.012565895,0.015567588,0.018275408,0.020857321,0.022516292
406,0.006012894,0.00904277,0.012567153,0.015569051,0.01827701,0.020859042,0.022518064
407,0.006013513,0.009043728,0.012568411,0.015570515,0.018278612,0.020860763,0.022519836
408,0.006014131,0.009044686,0.012569669,0.015571978,0.018280214,0.020862484,0.022521609
409,0.00601475,0.009045645,0.012570927,0.015573442,0.018281816,0.020864205,0.022523382
410,0.006015369,0.009046604,0.012572185,0.015574905,0.018283419,0.020865926,0.022525154
411,0.006015987,0.009047562,0.012573443,0.015576369,0.018285021,0.020867647,0.022526927
412,0.006016606,0.009048521,0.012574701,0.015577833,0.018286623,0.020869368,0.0225287
413,0.006017225,0.00904948,0.012575959,0.015579297,0.018288226,0.020871089,0.022530472
414,0.006017843,0.009050438,0.012577217,0.01558076,0.018289828,0.020872811,0.022532245
415,0.006018462,0.009051397,0.012578475,0.015582224,0.018291431,0.020874532,0.022534018
416,0.006019081,0.009052356,0.012579734,0.015583688,0.018293033,0.020876253,0.022535791
417,0.0060197,0.009053315,0.012580992,0.015585152,0.018294636,0.020877974,0.022537564
418,0.006020319,0.009054274,0.01258225,0.015586616,0.018296238,0.020879696,0.022539337
419,0.006020938,0.009055233,0.012583509,0.015588081,0.018297841,0.020881417,0.02254111
420,0.006021557,0.009056192,0.012584768,0.015589545,0.018299444,0.020883139,0.022542883
421,0.006022176,0.009057152,0.012586027,0.015591009,0.018301047,0.02088486,0.022544656
422,0.006022795,0.009058111,0.012587285,0.015592474,0.01830265,0.020886582,0.022546429
423,0.006023414,0.009059071,0.012588544,0.015593938,0.018304253,0.020888304,0.022548203
424,0.006024033,0.00906003,0.012589803,0.015595403,0.018305856,0.020890026,0.022549976
425,0.006024653,0.00906099,0.012591062,0.015596868,0.018307459,0.020891747,0.022551749
426,0.006025272,0.009061949,0.012592322,0.015598332,0.018309063,0.020893469,0.022553523
427,0.006025891,0.009062909,0.012593581,0.015599797,0.018310666,0.020895191,0.022555296
428,0.006026511,0.009063869,0.01259484,0.015601262,0.018312269,0.020896913,0.02255707
429,0.00602713,0.009064829,0.0125961,0.015602727,0.018313873,0.020898636,0.022558844
430,0.00602775,0.009065789,0.012597359,0.015604192,0.018315476,0.020900358,0.022560617
431,0.006028369,0.009066749,0.012598619,0.015605657,0.01831708,0.02090208,0.022562391
432,0.006028989,0.009067709,0.012599878,0.015607122,0.018318683,0.020903802,0.022564165
433,0.006029608,0.009068669,0.012601138,0.015608587,0.018320287,0.020905524,0.022565938
434,0.006030228,0.009069629,0.012602398,0.015610052,0.018321891,0.020907246,0.022567712
435,0.006030847,0.009070589,0.012603657,0.015611517,0.018323494,0.020908969,0.022569486
436,0.006031467,0.009071549,0.012604917,0.015612982,0.018325098,0.020910691,0.022571259
437,0.006032086,0.009072509,0.012606177,0.015614447,0.018326701,0.020912413,0.022573033
438,0.006032706,0.009073469,0.012607436,0.015615912,0.018328305,0.020914135,0.022574806
439,0.006033325,0.00907443,0.012608696,0.015617377,0.018329908,0.020915856,0.02257658
440,0.006033945,0.00907539,0.012609955,0.015618842,0.018331511,0.020917578,0.022578353
441,0.006034565,0.00907635,0.012611215,0.015620307,0.018333115,0.0209193,0.022580127
442,0.006035184,0.00907731,0.012612475,0.015621772,0.018334718,0.020921023,0.0225819
443,0.006035804,0.00907827,0.012613734,0.015623237,0.018336322,0.020922745,0.022583674
444,0.006036423,0.009079231,0.012614994,0.015624702,0.018337926,0.020924467,0.022585448
445,0.006037043,0.009080191,0.012616254,0.015626167,0.01833953,0.020926189,0.022587222
446,0.006037663,0.009081152,0.012617514,0.015627632,0.018341133,0.020927912,0.022588995
447,0.006038282,0.009082112,0.012618774,0.015629098,0.018342737,0.020929634,0.022590769
448,0.006038902,0.009083073,0.012620034,0.015630563,0.018344341,0.020931356,0.022592543
449,0.006039522,0.009084033,0.012621294,0.015632028,0.018345945,0.020933079,0.022594317
450,0.006040141,0.009084994,0.012622555,0.015633494,0.018347549,0.020934801,0.022596091
451,0.006040761,0.009085955,0.012623815,0.01563496,0.018349153,0.020936524,0.022597865
452,0.006041381,0.009086915,0.012625075,0.015636425,0.018350757,0.020938246,0.022599639
453,0.006042001,0.009087876,0.012626336,0.015637891,0.018352361,0.020939969,0.022601413
454,0.006042621,0.009088837,0.012627596,0.015639356,0.018353966,0.020941692,0.022603187
455,0.006043241,0.009089798,0.012628857,0.015640822,0.01835557,0.020943414,0.022604961
456,0.006043861,0.009090759,0.012630117,0.015642288,0.018357174,0.020945137,0.022606735
457,0.006044481,0.00909172,0.012631378,0.015643753,0.018358778,0.020946859,0.022608509
458,0.0060451,0.009092681,0.012632638,0.015645219,0.018360382,0.020948582,0.022610283
459,0.00604572,0.009093642,0.012633899,0.015646684,0.018361986,0.020950304,0.022612057
460,0.00604634,0.009094602,0.012635159,0.01564815,0.01836359,0.020952027,0.022613831
461,0.00604696,0.009095563,0.01263642,0.015649616,0.018365194,0.020953749,0.022615605
462,0.00604758,0.009096524,0.01263768,0.015651081,0.018366798,0.020955472,0.022617379
463,0.0060482,0.009097485,0.012638941,0.015652547,0.018368403,0.020957194,0.022619153
464,0.00604882,0.009098446,0.012640201,0.015654013,0.018370007,0.020958917,0.022620927
465,0.00604944,0.009099407,0.012641462,0.015655479,0.018371611,0.020960639,0.022622701
466,0.00605006,0.009100368,0.012642723,0.015656944,0.018373215,0.020962362,0.022624474
467,0.00605068,0.009101329,0.012643983,0.01565841,0.018374819,0.020964084,0.022626248
468,0.0060513,0.00910229,0.012645244,0.015659876,0.018376423,0.020965807,0.022628022
469,0.00605192,0.009103251,0.012646504,0.015661341,0.018378027,0.020967529,0.022629796
470,0.00605254,0.009104212,0.012647765,0.015662807,0.018379631,0.020969251,0.02263157
471,0.00605316,0.009105173,0.012649026,0.015664272,0.018381235,0.020970974,0.022633343
472,0.00605378,0.009106134,0.012650286,0.015665738,0.018382839,0.020972696,0.022635117
473,0.0060544,0.009107095,0.012651546,0.015667204,0.018384443,0.020974418,0.022636891
474,0.00605502,0.009108056,0.012652807,0.015668669,0.018386047,0.020976141,0.022638664
475,0.00605564,0.009109017,0.012654068,0.015670135,0.018387651,0.020977863,0.022640438
476,0.00605626,0.009109978,0.012655328,0.015671601,0.018389255,0.020979585,0.022642212
477,0.006056881,0.00911094,0.012656589,0.015673066,0.01839086,0.020981308,0.022643985
478,0.006057501,0.009111901,0.01265785,0.015674532,0.018392464,0.02098303,0.022645759
479,0.006058121,0.009112862,0.01265911,0.015675998,0.018394068,0.020984752,0.022647533
480,0.006058742,0.009113824,0.012660371,0.015677464,0.018395672,0.020986475,0.022649307
481,0.006059362,0.009114785,0.012661632,0.01567893,0.018397276,0.020988197,0.02265108
482,0.006059982,0.009115746,0.012662893,0.015680396,0.018398881,0.02098992,0.022652854
483,0.006060603,0.009116708,0.012664154,0.015681862,0.018400485,0.020991642,0.022654628
484,0.006061223,0.009117669,0.012665414,0.015683328,0.018402089,0.020993365,0.022656402
485,0.006061844,0.00911863,0.012666675,0.015684794,0.018403693,0.020995087,0.022658176
486,0.006062464,0.009119592,0.012667937,0.01568626,0.018405298,0.02099681,0.02265995
487,0.006063085,0.009120554,0.012669198,0.015687726,0.018406902,0.020998533,0.022661724
488,0.006063705,0.009121516,0.012670459,0.015689192,0.018408507,0.021000256,0.022663498
489,0.006064326,0.009122477,0.01267172,0.015690659,0.018410112,0.021001978,0.022665272
490,0.006064947,0.009123439,0.012672981,0.015692125,0.018411716,0.021003701,0.022667047
491,0.006065567,0.009124401,0.012674243,0.015693592,0.018413321,0.021005424,0.022668821
492,0.006066188,0.009125363,0.012675504,0.015695058,0.018414926,0.021007147,0.022670595
493,0.006066809,0.009126325,0.012676766,0.015696525,0.018416531,0.021008871,0.02267237
494,0.00606743,0.009127287,0.012678028,0.015697992,0.018418136,0.021010594,0.022674144
495,0.006068051,0.00912825,0.012679289,0.015699459,0.018419741,0.021012317,0.022675919
496,0.006068672,0.009129212,0.012680551,0.015700925,0.018421346,0.02101404,0.022677693
497,0.006069293,0.009130175,0.012681813,0.015702392,0.018422951,0.021015763,0.022679468
498,0.006069914,0.009131137,0.012683075,0.015703859,0.018424556,0.021017487,0.022681242
499,0.006070535,0.0091321,0.012684337,0.015705326,0.018426162,0.02101921,0.022683017
500,0.006071156,0.009133062,0.012685598,0.015706793,0.018427767,0.021020933,0.022684791
501,0.006071777,0.009134025,0.01268686,0.01570826,0.018429372,0.021022656,0.022686566
502,0.006072399,0.009134987,0.012688122,0.015709727,0.018430977,0.021024379,0.02268834
503,0.00607302,0.00913595,0.012689384,0.015711194,0.018432582,0.021026102,0.022690115
504,0.006073641,0.009136912,0.012690646,0.015712661,0.018434187,0.021027825,0.022691889
505,0.006074262,0.009137875,0.012691908,0.015714128,0.018435792,0.021029549,0.022693664
506,0.006074883,0.009138838,0.01269317,0.015715595,0.018437397,0.021031272,0.022695438
507,0.006075505,0.009139801,0.012694433,0.015717062,0.018439003,0.021032995,0.022697213
508,0.006076126,0.009140764,0.012695695,0.01571853,0.018440608,0.021034719,0.022698987
509,0.006076748,0.009141727,0.012696957,0.015719997,0.018442214,0.021036442,0.022700762
510,0.006077369,0.00914269,0.01269822,0.015721464,0.018443819,0.021038166,0.022702537
511,0.006077991,0.009143653,0.012699482,0.015722932,0.018445425,0.021039889,0.022704312
512,0.006078613,0.009144617,0.012700745,0.015724399,0.01844703,0.021041613,0.022706086
